#    Var_X        DENSLO     DENSAV     DENSHI    DENSTOT   Radius     Rref   Grav LOGSCALE profwgt
   800.00      3.246E-09  3.571E-09  3.928E-09  4.118E-09  3375.50  2575.50  .788     0     .000
   810.00      2.735E-09  3.008E-09  3.309E-09  3.268E-09  3385.50  2575.50  .783     0     .000
   820.00      2.311E-09  2.542E-09  2.796E-09  2.861E-09  3395.50  2575.50  .779     0     .000
   830.00      1.957E-09  2.153E-09  2.368E-09  2.461E-09  3405.50  2575.50  .774     0     .000
   840.00      1.662E-09  1.828E-09  2.011E-09  2.079E-09  3415.50  2575.50  .770     0     .000
   850.00      1.415E-09  1.556E-09  1.712E-09  1.779E-09  3425.50  2575.50  .765     0     .000
   860.00      1.207E-09  1.328E-09  1.460E-09  1.466E-09  3435.50  2575.50  .761     0     .000
   870.00      1.032E-09  1.135E-09  1.249E-09  1.220E-09  3445.50  2575.50  .756     0     .000
   880.00      8.843E-10  9.727E-10  1.070E-09  1.043E-09  3455.50  2575.50  .752     0     .000
   890.00      7.592E-10  8.351E-10  9.186E-10  9.512E-10  3465.50  2575.50  .748     0     .000
   900.00      6.530E-10  7.183E-10  7.902E-10  7.917E-10  3475.50  2575.50  .743     0     .000
   910.00      5.627E-10  6.190E-10  6.809E-10  6.721E-10  3485.50  2575.50  .739     0     .000
   920.00      4.857E-10  5.343E-10  5.877E-10  5.550E-10  3495.50  2575.50  .735     0     .000
   930.00      4.199E-10  4.619E-10  5.081E-10  4.897E-10  3505.50  2575.50  .731     0     .000
   940.00      3.633E-10  3.997E-10  4.396E-10  4.404E-10  3515.50  2575.50  .726     0     .000
   950.00      3.147E-10  3.461E-10  3.807E-10  4.049E-10  3525.50  2575.50  .722     0     .000
   960.00      2.727E-10  3.000E-10  3.300E-10  3.475E-10  3535.50  2575.50  .718     0     .000
   970.00      2.366E-10  2.603E-10  2.863E-10  2.999E-10  3545.50  2575.50  .714     0     .000
   980.00      2.054E-10  2.260E-10  2.486E-10  2.575E-10  3555.50  2575.50  .710     0     .000
   990.00      1.785E-10  1.963E-10  2.160E-10  2.284E-10  3565.50  2575.50  .706     0     .000
   1000.0      1.552E-10  1.708E-10  1.878E-10  2.004E-10  3575.50  2575.50  .702     0     .000
   1010.0      1.351E-10  1.486E-10  1.635E-10  1.789E-10  3585.50  2575.50  .698     0     .000
   1020.0      1.177E-10  1.295E-10  1.424E-10  1.557E-10  3595.50  2575.50  .694     0     .000
   1030.0      1.026E-10  1.129E-10  1.241E-10  1.342E-10  3605.50  2575.50  .691     0     .000
   1040.0      8.952E-11  9.847E-11  1.083E-10  1.201E-10  3615.50  2575.50  .687     0     .000
   1050.0      7.817E-11  8.598E-11  9.458E-11  9.995E-11  3625.50  2575.50  .683     0     .000
   1060.0      6.831E-11  7.514E-11  8.265E-11  8.737E-11  3635.50  2575.50  .679     0     .000
   1070.0      5.974E-11  6.572E-11  7.229E-11  7.984E-11  3645.50  2575.50  .676     0     .000
   1080.0      5.229E-11  5.752E-11  6.327E-11  6.616E-11  3655.50  2575.50  .672     0     .000
   1090.0      4.580E-11  5.038E-11  5.542E-11  5.711E-11  3665.50  2575.50  .668     0     .000
   1100.0      4.015E-11  4.417E-11  4.859E-11  4.851E-11  3675.50  2575.50  .665     0     .000
   1110.0      3.523E-11  3.875E-11  4.263E-11  4.418E-11  3685.50  2575.50  .661     0     .000
   1120.0      3.093E-11  3.402E-11  3.743E-11  3.708E-11  3695.50  2575.50  .657     0     .000
   1130.0      2.718E-11  2.990E-11  3.289E-11  3.241E-11  3705.50  2575.50  .654     0     .000
   1140.0      2.390E-11  2.629E-11  2.892E-11  3.035E-11  3715.50  2575.50  .650     0     .000
   1150.0      2.103E-11  2.314E-11  2.545E-11  2.646E-11  3725.50  2575.50  .647     0     .000
   1160.0      1.852E-11  2.038E-11  2.241E-11  2.157E-11  3735.50  2575.50  .643     0     .000
   1170.0      1.633E-11  1.796E-11  1.975E-11  1.910E-11  3745.50  2575.50  .640     0     .000
   1180.0      1.440E-11  1.584E-11  1.742E-11  1.691E-11  3755.50  2575.50  .637     0     .000
   1190.0      1.271E-11  1.398E-11  1.538E-11  1.408E-11  3765.50  2575.50  .633     0     .000
   1200.0      1.123E-11  1.235E-11  1.359E-11  1.248E-11  3775.50  2575.50  .630     0     .000
   1210.0      9.927E-12  1.092E-11  1.201E-11  1.134E-11  3785.50  2575.50  .627     0     .000
   1220.0      8.783E-12  9.661E-12  1.063E-11  9.954E-12  3795.50  2575.50  .623     0     .000
   1230.0      7.776E-12  8.554E-12  9.409E-12  8.883E-12  3805.50  2575.50  .620     0     .000
   1240.0      6.890E-12  7.579E-12  8.337E-12  7.961E-12  3815.50  2575.50  .617     0     .000
   1250.0      6.110E-12  6.720E-12  7.393E-12  7.542E-12  3825.50  2575.50  .613     0     .000
   1260.0      5.421E-12  5.964E-12  6.560E-12  6.645E-12  3835.50  2575.50  .610     0     .000
   1270.0      4.814E-12  5.296E-12  5.825E-12  5.841E-12  3845.50  2575.50  .607     0     .000
   1280.0      4.279E-12  4.706E-12  5.177E-12  5.187E-12  3855.50  2575.50  .604     0     .000
   1290.0      3.805E-12  4.186E-12  4.604E-12  4.709E-12  3865.50  2575.50  .601     0     .000
   1300.0      3.387E-12  3.726E-12  4.098E-12  4.068E-12  3875.50  2575.50  .598     0     .000
   1310.0      3.017E-12  3.318E-12  3.650E-12  3.537E-12  3885.50  2575.50  .595     0     .000
   1320.0      2.688E-12  2.957E-12  3.252E-12  2.965E-12  3895.50  2575.50  .592     0     .000
   1330.0      2.397E-12  2.637E-12  2.901E-12  2.634E-12  3905.50  2575.50  .589     0     .000
   1340.0      2.140E-12  2.353E-12  2.589E-12  2.373E-12  3915.50  2575.50  .586     0     .000
   1350.0      1.911E-12  2.102E-12  2.313E-12  2.137E-12  3925.50  2575.50  .583     0     .000
   1360.0      1.709E-12  1.879E-12  2.067E-12  2.032E-12  3935.50  2575.50  .580     0     .000
   1370.0      1.529E-12  1.682E-12  1.850E-12  1.821E-12  3945.50  2575.50  .577     0     .000
   1380.0      1.369E-12  1.506E-12  1.656E-12  1.582E-12  3955.50  2575.50  .574     0     .000
   1390.0      1.227E-12  1.349E-12  1.484E-12  1.470E-12  3965.50  2575.50  .571     0     .000
   1400.0      1.100E-12  1.210E-12  1.331E-12  1.349E-12  3975.50  2575.50  .568     0     .000
   1410.0      9.877E-13  1.086E-12  1.195E-12  1.197E-12  3985.50  2575.50  .565     0     .000
   1420.0      8.873E-13  9.761E-13  1.074E-12  1.101E-12  3995.50  2575.50  .562     0     .000
   1430.0      7.978E-13  8.776E-13  9.654E-13  9.955E-13  4005.50  2575.50  .560     0     .000
   1440.0      7.180E-13  7.898E-13  8.687E-13  9.064E-13  4015.50  2575.50  .557     0     .000
   1450.0      6.466E-13  7.113E-13  7.824E-13  8.091E-13  4025.50  2575.50  .554     0     .000
   1460.0      5.828E-13  6.411E-13  7.052E-13  7.324E-13  4035.50  2575.50  .551     0     .000
   1470.0      5.258E-13  5.784E-13  6.362E-13  6.788E-13  4045.50  2575.50  .549     0     .000
   1480.0      4.747E-13  5.222E-13  5.744E-13  6.304E-13  4055.50  2575.50  .546     0     .000
   1490.0      4.290E-13  4.719E-13  5.191E-13  5.556E-13  4065.50  2575.50  .543     0     .000
   1500.0      3.880E-13  4.268E-13  4.694E-13  5.044E-13  4075.50  2575.50  .541     0     .000
   1510.0      3.512E-13  3.863E-13  4.249E-13  4.558E-13  4085.50  2575.50  .538     0     .000
   1520.0      3.181E-13  3.499E-13  3.849E-13  4.011E-13  4095.50  2575.50  .535     0     .000
   1530.0      2.884E-13  3.173E-13  3.490E-13  3.671E-13  4105.50  2575.50  .533     0     .000
   1540.0      2.617E-13  2.879E-13  3.167E-13  3.262E-13  4115.50  2575.50  .530     0     .000
   1550.0      2.377E-13  2.615E-13  2.876E-13  3.010E-13  4125.50  2575.50  .528     0     .000
   1560.0      2.161E-13  2.377E-13  2.614E-13  2.695E-13  4135.50  2575.50  .525     0     .000
   1570.0      1.965E-13  2.162E-13  2.378E-13  2.437E-13  4145.50  2575.50  .522     0     .000
   1580.0      1.789E-13  1.968E-13  2.165E-13  2.281E-13  4155.50  2575.50  .520     0     .000
   1590.0      1.631E-13  1.794E-13  1.973E-13  2.077E-13  4165.50  2575.50  .517     0     .000
   1600.0      1.487E-13  1.636E-13  1.799E-13  1.858E-13  4175.50  2575.50  .515     0     .000
   1610.0      1.357E-13  1.493E-13  1.642E-13  1.666E-13  4185.50  2575.50  .512     0     .000
   1620.0      1.240E-13  1.364E-13  1.500E-13  1.566E-13  4195.50  2575.50  .510     0     .000
   1630.0      1.134E-13  1.247E-13  1.372E-13  1.453E-13  4205.50  2575.50  .508     0     .000
   1640.0      1.037E-13  1.141E-13  1.255E-13  1.343E-13  4215.50  2575.50  .505     0     .000
   1650.0      9.501E-14  1.045E-13  1.150E-13  1.176E-13  4225.50  2575.50  .503     0     .000
   1660.0      8.709E-14  9.580E-14  1.054E-13  1.080E-13  4235.50  2575.50  .500     0     .000
   1670.0      7.989E-14  8.788E-14  9.666E-14  1.037E-13  4245.50  2575.50  .498     0     .000
   1680.0      7.334E-14  8.068E-14  8.875E-14  9.259E-14  4255.50  2575.50  .496     0     .000
   1690.0      6.739E-14  7.413E-14  8.154E-14  8.350E-14  4265.50  2575.50  .493     0     .000
   1700.0      6.197E-14  6.817E-14  7.499E-14  7.532E-14  4275.50  2575.50  .491     0     .000
   1710.0      5.704E-14  6.274E-14  6.901E-14  6.706E-14  4285.50  2575.50  .489     0     .000
   1720.0      5.253E-14  5.779E-14  6.357E-14  6.227E-14  4295.50  2575.50  .487     0     .000
   1730.0      4.843E-14  5.327E-14  5.860E-14  5.698E-14  4305.50  2575.50  .484     0     .000
   1740.0      4.468E-14  4.915E-14  5.406E-14  5.137E-14  4315.50  2575.50  .482     0     .000
   1750.0      4.125E-14  4.538E-14  4.991E-14  4.649E-14  4325.50  2575.50  .480     0     .000
   1760.0      3.812E-14  4.193E-14  4.612E-14  4.299E-14  4335.50  2575.50  .478     0     .000
   1770.0      3.525E-14  3.877E-14  4.265E-14  3.852E-14  4345.50  2575.50  .475     0     .000
   1780.0      3.262E-14  3.588E-14  3.947E-14  3.498E-14  4355.50  2575.50  .473     0     .000
   1790.0      3.021E-14  3.323E-14  3.656E-14  3.203E-14  4365.50  2575.50  .471     0     .000
   1800.0      2.800E-14  3.080E-14  3.388E-14  2.954E-14  4375.50  2575.50  .469     0     .000
   1810.0      2.597E-14  2.857E-14  3.143E-14  2.705E-14  4385.50  2575.50  .467     0     .000
   1820.0      2.411E-14  2.652E-14  2.917E-14  2.491E-14  4395.50  2575.50  .465     0     .000
   1830.0      2.240E-14  2.464E-14  2.710E-14  2.297E-14  4405.50  2575.50  .463     0     .000
   1840.0      2.082E-14  2.290E-14  2.519E-14  2.227E-14  4415.50  2575.50  .460     0     .000
   1850.0      1.937E-14  2.131E-14  2.344E-14  2.038E-14  4425.50  2575.50  .458     0     .000
   1860.0      1.803E-14  1.984E-14  2.182E-14  1.937E-14  4435.50  2575.50  .456     0     .000
   1870.0      1.680E-14  1.848E-14  2.033E-14  1.862E-14  4445.50  2575.50  .454     0     .000
   1880.0      1.566E-14  1.723E-14  1.895E-14  1.723E-14  4455.50  2575.50  .452     0     .000
   1890.0      1.461E-14  1.607E-14  1.768E-14  1.631E-14  4465.50  2575.50  .450     0     .000
   1900.0      1.364E-14  1.500E-14  1.650E-14  1.569E-14  4475.50  2575.50  .448     0     .000
   1910.0      1.274E-14  1.402E-14  1.542E-14  1.438E-14  4485.50  2575.50  .446     0     .000
   1920.0      1.191E-14  1.310E-14  1.441E-14  1.290E-14  4495.50  2575.50  .444     0     .000
   1930.0      1.114E-14  1.226E-14  1.348E-14  1.251E-14  4505.50  2575.50  .442     0     .000
   1940.0      1.043E-14  1.147E-14  1.262E-14  1.225E-14  4515.50  2575.50  .440     0     .000
   1950.0      9.767E-15  1.074E-14  1.182E-14  1.200E-14  4525.50  2575.50  .438     0     .000
   1960.0      9.154E-15  1.007E-14  1.108E-14  1.111E-14  4535.50  2575.50  .436     0     .000
   1970.0      8.584E-15  9.442E-15  1.039E-14  1.052E-14  4545.50  2575.50  .435     0     .000
   1980.0      8.054E-15  8.860E-15  9.746E-15  9.839E-15  4555.50  2575.50  .433     0     .000
   1990.0      7.562E-15  8.318E-15  9.150E-15  8.920E-15  4565.50  2575.50  .431     0     .000
   2000.0      7.104E-15  7.815E-15  8.596E-15  8.393E-15  4575.50  2575.50  .429     0     .000
   .00000      5.174E+00  5.329E+00  5.489E+00  5.217E+00  2575.50  2575.50 1.353     0     .000
   10.000      3.351E+00  3.518E+00  3.694E+00  3.301E+00  2585.50  2575.50 1.343     0     .000
   20.000      1.982E+00  2.121E+00  2.269E+00  1.924E+00  2595.50  2575.50 1.333     0     .000
   30.000      1.105E+00  1.205E+00  1.313E+00  1.119E+00  2605.50  2575.50 1.323     0     .000
   40.000      5.897E-01  6.546E-01  7.266E-01  6.249E-01  2615.50  2575.50 1.312     0     .000
   50.000      3.071E-01  3.470E-01  3.921E-01  3.483E-01  2625.50  2575.50 1.302     0     .000
   60.000      1.529E-01  1.758E-01  2.022E-01  2.053E-01  2635.50  2575.50 1.293     0     .000
   70.000      6.862E-02  7.853E-02  8.987E-02  8.902E-02  2645.50  2575.50 1.283     0     .000
   80.000      3.961E-02  4.512E-02  5.138E-02  5.171E-02  2655.50  2575.50 1.273     0     .000
   90.000      2.616E-02  2.965E-02  3.360E-02  3.061E-02  2665.50  2575.50 1.264     0     .000
   100.00      1.832E-02  2.066E-02  2.330E-02  2.062E-02  2675.50  2575.50 1.254     0     .000
   110.00      1.324E-02  1.485E-02  1.667E-02  1.328E-02  2685.50  2575.50 1.245     0     .000
   120.00      9.775E-03  1.092E-02  1.219E-02  1.059E-02  2695.50  2575.50 1.236     0     .000
   130.00      7.214E-03  8.016E-03  8.906E-03  7.529E-03  2705.50  2575.50 1.227     0     .000
   140.00      5.485E-03  6.064E-03  6.704E-03  6.162E-03  2715.50  2575.50 1.218     0     .000
   150.00      4.168E-03  4.585E-03  5.043E-03  4.623E-03  2725.50  2575.50 1.209     0     .000
   160.00      3.202E-03  3.522E-03  3.875E-03  3.525E-03  2735.50  2575.50 1.200     0     .000
   170.00      2.472E-03  2.720E-03  2.991E-03  2.663E-03  2745.50  2575.50 1.191     0     .000
   180.00      1.918E-03  2.110E-03  2.321E-03  1.983E-03  2755.50  2575.50 1.182     0     .000
   190.00      1.495E-03  1.644E-03  1.808E-03  1.490E-03  2765.50  2575.50 1.174     0     .000
   200.00      1.170E-03  1.287E-03  1.416E-03  1.109E-03  2775.50  2575.50 1.165     0     .000
   210.00      9.197E-04  1.012E-03  1.113E-03  9.415E-04  2785.50  2575.50 1.157     0     .000
   220.00      7.260E-04  7.986E-04  8.784E-04  7.679E-04  2795.50  2575.50 1.149     0     .000
   230.00      5.753E-04  6.328E-04  6.961E-04  6.313E-04  2805.50  2575.50 1.141     0     .000
   240.00      4.576E-04  5.033E-04  5.536E-04  5.014E-04  2815.50  2575.50 1.133     0     .000
   250.00      3.652E-04  4.017E-04  4.419E-04  3.960E-04  2825.50  2575.50 1.125     0     .000
   260.00      2.925E-04  3.217E-04  3.539E-04  3.251E-04  2835.50  2575.50 1.117     0     .000
   270.00      2.349E-04  2.584E-04  2.843E-04  2.418E-04  2845.50  2575.50 1.109     0     .000
   280.00      1.893E-04  2.082E-04  2.290E-04  2.025E-04  2855.50  2575.50 1.101     0     .000
   290.00      1.529E-04  1.682E-04  1.850E-04  1.577E-04  2865.50  2575.50 1.093     0     .000
   300.00      1.238E-04  1.362E-04  1.498E-04  1.214E-04  2875.50  2575.50 1.086     0     .000
   310.00      1.005E-04  1.105E-04  1.216E-04  9.977E-05  2885.50  2575.50 1.078     0     .000
   320.00      8.174E-05  8.992E-05  9.891E-05  8.423E-05  2895.50  2575.50 1.071     0     .000
   330.00      6.662E-05  7.328E-05  8.061E-05  6.813E-05  2905.50  2575.50 1.064     0     .000
   340.00      5.438E-05  5.982E-05  6.580E-05  5.929E-05  2915.50  2575.50 1.056     0     .000
   350.00      4.446E-05  4.891E-05  5.380E-05  4.891E-05  2925.50  2575.50 1.049     0     .000
   360.00      3.636E-05  3.999E-05  4.399E-05  3.855E-05  2935.50  2575.50 1.042     0     .000
   370.00      2.976E-05  3.274E-05  3.601E-05  3.161E-05  2945.50  2575.50 1.035     0     .000
   380.00      2.438E-05  2.682E-05  2.950E-05  2.581E-05  2955.50  2575.50 1.028     0     .000
   390.00      1.998E-05  2.198E-05  2.417E-05  2.253E-05  2965.50  2575.50 1.021     0     .000
   400.00      1.637E-05  1.801E-05  1.981E-05  1.869E-05  2975.50  2575.50 1.014     0     .000
   410.00      1.341E-05  1.475E-05  1.622E-05  1.596E-05  2985.50  2575.50 1.007     0     .000
   420.00      1.097E-05  1.207E-05  1.328E-05  1.271E-05  2995.50  2575.50 1.001     0     .000
   430.00      8.969E-06  9.866E-06  1.085E-05  9.930E-06  3005.50  2575.50  .994     0     .000
   440.00      7.323E-06  8.055E-06  8.860E-06  8.518E-06  3015.50  2575.50  .987     0     .000
   450.00      5.967E-06  6.564E-06  7.220E-06  6.894E-06  3025.50  2575.50  .981     0     .000
   460.00      4.853E-06  5.338E-06  5.872E-06  5.511E-06  3035.50  2575.50  .974     0     .000
   470.00      3.937E-06  4.331E-06  4.764E-06  4.375E-06  3045.50  2575.50  .968     0     .000
   480.00      3.186E-06  3.505E-06  3.856E-06  3.676E-06  3055.50  2575.50  .962     0     .000
   490.00      2.571E-06  2.828E-06  3.111E-06  3.000E-06  3065.50  2575.50  .955     0     .000
   500.00      2.068E-06  2.275E-06  2.503E-06  2.375E-06  3075.50  2575.50  .949     0     .000
   510.00      1.658E-06  1.824E-06  2.007E-06  1.811E-06  3085.50  2575.50  .943     0     .000
   520.00      1.325E-06  1.458E-06  1.603E-06  1.355E-06  3095.50  2575.50  .937     0     .000
   530.00      1.055E-06  1.161E-06  1.277E-06  1.106E-06  3105.50  2575.50  .931     0     .000
   540.00      8.376E-07  9.214E-07  1.013E-06  8.857E-07  3115.50  2575.50  .925     0     .000
   550.00      6.628E-07  7.290E-07  8.019E-07  6.848E-07  3125.50  2575.50  .919     0     .000
   560.00      5.230E-07  5.753E-07  6.328E-07  5.470E-07  3135.50  2575.50  .913     0     .000
   570.00      4.117E-07  4.529E-07  4.982E-07  4.339E-07  3145.50  2575.50  .907     0     .000
   580.00      3.240E-07  3.564E-07  3.920E-07  3.508E-07  3155.50  2575.50  .902     0     .000
   590.00      2.550E-07  2.805E-07  3.086E-07  2.724E-07  3165.50  2575.50  .896     0     .000
   600.00      2.009E-07  2.210E-07  2.431E-07  2.156E-07  3175.50  2575.50  .890     0     .000
   610.00      1.585E-07  1.744E-07  1.918E-07  1.647E-07  3185.50  2575.50  .885     0     .000
   620.00      1.253E-07  1.379E-07  1.517E-07  1.294E-07  3195.50  2575.50  .879     0     .000
   630.00      9.935E-08  1.093E-07  1.202E-07  1.098E-07  3205.50  2575.50  .874     0     .000
   640.00      7.897E-08  8.687E-08  9.556E-08  8.633E-08  3215.50  2575.50  .868     0     .000
   650.00      6.298E-08  6.928E-08  7.621E-08  6.905E-08  3225.50  2575.50  .863     0     .000
   660.00      5.040E-08  5.544E-08  6.098E-08  5.489E-08  3235.50  2575.50  .858     0     .000
   670.00      4.047E-08  4.452E-08  4.897E-08  4.583E-08  3245.50  2575.50  .852     0     .000
   680.00      3.262E-08  3.588E-08  3.947E-08  4.097E-08  3255.50  2575.50  .847     0     .000
   690.00      2.639E-08  2.903E-08  3.193E-08  3.252E-08  3265.50  2575.50  .842     0     .000
   700.00      2.143E-08  2.357E-08  2.593E-08  2.689E-08  3275.50  2575.50  .837     0     .000
   710.00      1.747E-08  1.921E-08  2.114E-08  2.138E-08  3285.50  2575.50  .832     0     .000
   720.00      1.429E-08  1.572E-08  1.729E-08  1.761E-08  3295.50  2575.50  .827     0     .000
   730.00      1.173E-08  1.291E-08  1.420E-08  1.460E-08  3305.50  2575.50  .822     0     .000
   740.00      9.669E-09  1.064E-08  1.170E-08  1.112E-08  3315.50  2575.50  .817     0     .000
   750.00      7.996E-09  8.795E-09  9.675E-09  9.048E-09  3325.50  2575.50  .812     0     .000
   760.00      6.635E-09  7.298E-09  8.028E-09  7.565E-09  3335.50  2575.50  .807     0     .000
   770.00      5.523E-09  6.075E-09  6.683E-09  6.678E-09  3345.50  2575.50  .802     0     .000
   780.00      4.612E-09  5.074E-09  5.581E-09  5.354E-09  3355.50  2575.50  .797     0     .000
   790.00      3.864E-09  4.250E-09  4.675E-09  4.565E-09  3365.50  2575.50  .793     0     .000
   800.00      3.246E-09  3.571E-09  3.928E-09  3.854E-09  3375.50  2575.50  .788     0     .000
   810.00      2.735E-09  3.008E-09  3.309E-09  3.292E-09  3385.50  2575.50  .783     0     .000
   820.00      2.311E-09  2.542E-09  2.796E-09  2.618E-09  3395.50  2575.50  .779     0     .000
   830.00      1.957E-09  2.153E-09  2.368E-09  2.091E-09  3405.50  2575.50  .774     0     .000
   840.00      1.662E-09  1.828E-09  2.011E-09  1.764E-09  3415.50  2575.50  .770     0     .000
   850.00      1.415E-09  1.556E-09  1.712E-09  1.518E-09  3425.50  2575.50  .765     0     .000
   860.00      1.207E-09  1.328E-09  1.460E-09  1.327E-09  3435.50  2575.50  .761     0     .000
   870.00      1.032E-09  1.135E-09  1.249E-09  1.080E-09  3445.50  2575.50  .756     0     .000
   880.00      8.843E-10  9.727E-10  1.070E-09  9.385E-10  3455.50  2575.50  .752     0     .000
   890.00      7.592E-10  8.351E-10  9.186E-10  8.195E-10  3465.50  2575.50  .748     0     .000
   900.00      6.530E-10  7.183E-10  7.902E-10  6.825E-10  3475.50  2575.50  .743     0     .000
   910.00      5.627E-10  6.190E-10  6.809E-10  5.591E-10  3485.50  2575.50  .739     0     .000
   920.00      4.857E-10  5.343E-10  5.877E-10  4.571E-10  3495.50  2575.50  .735     0     .000
   930.00      4.199E-10  4.619E-10  5.081E-10  3.924E-10  3505.50  2575.50  .731     0     .000
   940.00      3.633E-10  3.997E-10  4.396E-10  3.407E-10  3515.50  2575.50  .726     0     .000
   950.00      3.147E-10  3.461E-10  3.807E-10  2.920E-10  3525.50  2575.50  .722     0     .000
   960.00      2.727E-10  3.000E-10  3.300E-10  2.594E-10  3535.50  2575.50  .718     0     .000
   970.00      2.366E-10  2.603E-10  2.863E-10  2.271E-10  3545.50  2575.50  .714     0     .000
   980.00      2.054E-10  2.260E-10  2.486E-10  2.021E-10  3555.50  2575.50  .710     0     .000
   990.00      1.785E-10  1.963E-10  2.160E-10  1.657E-10  3565.50  2575.50  .706     0     .000
   1000.0      1.552E-10  1.708E-10  1.878E-10  1.371E-10  3575.50  2575.50  .702     0     .000
   1010.0      1.351E-10  1.486E-10  1.635E-10  1.182E-10  3585.50  2575.50  .698     0     .000
   1020.0      1.177E-10  1.295E-10  1.424E-10  1.058E-10  3595.50  2575.50  .694     0     .000
   1030.0      1.026E-10  1.129E-10  1.241E-10  9.532E-11  3605.50  2575.50  .691     0     .000
   1040.0      8.952E-11  9.847E-11  1.083E-10  7.728E-11  3615.50  2575.50  .687     0     .000
   1050.0      7.817E-11  8.598E-11  9.458E-11  7.183E-11  3625.50  2575.50  .683     0     .000
   1060.0      6.831E-11  7.514E-11  8.265E-11  6.482E-11  3635.50  2575.50  .679     0     .000
   1070.0      5.974E-11  6.572E-11  7.229E-11  5.655E-11  3645.50  2575.50  .676     0     .000
   1080.0      5.229E-11  5.752E-11  6.327E-11  5.150E-11  3655.50  2575.50  .672     0     .000
   1090.0      4.580E-11  5.038E-11  5.542E-11  4.683E-11  3665.50  2575.50  .668     0     .000
   1100.0      4.015E-11  4.417E-11  4.859E-11  4.121E-11  3675.50  2575.50  .665     0     .000
   1110.0      3.523E-11  3.875E-11  4.263E-11  3.503E-11  3685.50  2575.50  .661     0     .000
   1120.0      3.093E-11  3.402E-11  3.743E-11  3.125E-11  3695.50  2575.50  .657     0     .000
   1130.0      2.718E-11  2.990E-11  3.289E-11  2.789E-11  3705.50  2575.50  .654     0     .000
   1140.0      2.390E-11  2.629E-11  2.892E-11  2.504E-11  3715.50  2575.50  .650     0     .000
   1150.0      2.103E-11  2.314E-11  2.545E-11  2.159E-11  3725.50  2575.50  .647     0     .000
   1160.0      1.852E-11  2.038E-11  2.241E-11  1.826E-11  3735.50  2575.50  .643     0     .000
   1170.0      1.633E-11  1.796E-11  1.975E-11  1.661E-11  3745.50  2575.50  .640     0     .000
   1180.0      1.440E-11  1.584E-11  1.742E-11  1.495E-11  3755.50  2575.50  .637     0     .000
   1190.0      1.271E-11  1.398E-11  1.538E-11  1.272E-11  3765.50  2575.50  .633     0     .000
   1200.0      1.123E-11  1.235E-11  1.359E-11  1.132E-11  3775.50  2575.50  .630     0     .000
   1210.0      9.927E-12  1.092E-11  1.201E-11  9.783E-12  3785.50  2575.50  .627     0     .000
   1220.0      8.783E-12  9.661E-12  1.063E-11  8.892E-12  3795.50  2575.50  .623     0     .000
   1230.0      7.776E-12  8.554E-12  9.409E-12  7.639E-12  3805.50  2575.50  .620     0     .000
   1240.0      6.890E-12  7.579E-12  8.337E-12  6.684E-12  3815.50  2575.50  .617     0     .000
   1250.0      6.110E-12  6.720E-12  7.393E-12  5.540E-12  3825.50  2575.50  .613     0     .000
   1260.0      5.421E-12  5.964E-12  6.560E-12  5.200E-12  3835.50  2575.50  .610     0     .000
   1270.0      4.814E-12  5.296E-12  5.825E-12  4.605E-12  3845.50  2575.50  .607     0     .000
   1280.0      4.279E-12  4.706E-12  5.177E-12  4.050E-12  3855.50  2575.50  .604     0     .000
   1290.0      3.805E-12  4.186E-12  4.604E-12  3.613E-12  3865.50  2575.50  .601     0     .000
   1300.0      3.387E-12  3.726E-12  4.098E-12  3.234E-12  3875.50  2575.50  .598     0     .000
   1310.0      3.017E-12  3.318E-12  3.650E-12  2.906E-12  3885.50  2575.50  .595     0     .000
   1320.0      2.688E-12  2.957E-12  3.252E-12  2.655E-12  3895.50  2575.50  .592     0     .000
   1330.0      2.397E-12  2.637E-12  2.901E-12  2.428E-12  3905.50  2575.50  .589     0     .000
   1340.0      2.140E-12  2.353E-12  2.589E-12  2.118E-12  3915.50  2575.50  .586     0     .000
   1350.0      1.911E-12  2.102E-12  2.313E-12  1.899E-12  3925.50  2575.50  .583     0     .000
   1360.0      1.709E-12  1.879E-12  2.067E-12  1.673E-12  3935.50  2575.50  .580     0     .000
   1370.0      1.529E-12  1.682E-12  1.850E-12  1.445E-12  3945.50  2575.50  .577     0     .000
   1380.0      1.369E-12  1.506E-12  1.656E-12  1.342E-12  3955.50  2575.50  .574     0     .000
   1390.0      1.227E-12  1.349E-12  1.484E-12  1.213E-12  3965.50  2575.50  .571     0     .000
   1400.0      1.100E-12  1.210E-12  1.331E-12  1.073E-12  3975.50  2575.50  .568     0     .000
   1410.0      9.877E-13  1.086E-12  1.195E-12  9.810E-13  3985.50  2575.50  .565     0     .000
   1420.0      8.873E-13  9.761E-13  1.074E-12  9.031E-13  3995.50  2575.50  .562     0     .000
   1430.0      7.978E-13  8.776E-13  9.654E-13  8.118E-13  4005.50  2575.50  .560     0     .000
   1440.0      7.180E-13  7.898E-13  8.687E-13  7.150E-13  4015.50  2575.50  .557     0     .000
   1450.0      6.466E-13  7.113E-13  7.824E-13  6.535E-13  4025.50  2575.50  .554     0     .000
   1460.0      5.828E-13  6.411E-13  7.052E-13  5.814E-13  4035.50  2575.50  .551     0     .000
   1470.0      5.258E-13  5.784E-13  6.362E-13  5.335E-13  4045.50  2575.50  .549     0     .000
